0	20	11	60	170	0
1	1	1
0	20	11	-45,2583	22,24658	37,04883
1	20	11	-45,57324	22,84961	36,64893
2	20	11	-45,67188	23,40918	36,45654
3	20	11	-45,85791	24,14551	36,07324
4	20	11	-46,03662	24,77441	35,70605
5	20	11	-46,12061	25,5625	35,25537
6	20	11	-46,18164	26,27588	34,81787
7	20	11	-46,1748	27,08984	34,45654
8	20	11	-46,19385	27,92334	33,94141
9	20	11	-46,09277	28,78027	33,57764
10	20	11	-45,86914	29,60791	33,01904
11	20	11	-45,65332	30,4624	32,52246
12	20	11	-45,31836	31,3501	32,0874
13	20	11	-44,93408	32,15869	31,62207
14	20	11	-44,53271	32,93555	31,146
15	20	11	-44,05615	33,5957	30,68506
16	20	11	-43,53418	34,34912	30,12744
17	20	11	-42,96387	34,95313	29,80811
18	20	11	-42,37695	35,45703	29,46924
19	20	11	-41,76758	35,92773	29,22412
20	20	11	-41,17627	36,2915	28,82715
21	20	11	-40,50146	36,61328	28,48486
22	20	11	-39,88721	36,81299	28,29639
23	20	11	-39,25146	36,95117	28,05371
24	20	11	-38,73926	37,22656	27,92529
25	20	11	-38,0957	37,25879	27,7749
26	20	11	-37,50439	37,36523	27,61328
27	20	11	-36,92334	37,30127	27,52051
28	20	11	-36,38184	37,3374	27,45605
29	20	11	-35,82324	37,31885	27,47461
30	20	11	-35,25977	37,17676	27,40186
31	20	11	-34,78125	37,07617	27,36084
32	20	11	-34,19238	36,99805	27,4873
33	20	11	-33,6499	36,84375	27,5752
34	20	11	-33,15967	36,59619	27,64307
35	20	11	-32,6499	36,37646	27,6875
36	20	11	-32,1709	36,20459	27,78418
37	20	11	-31,63867	35,96533	27,95508
38	20	11	-31,12256	35,70215	28,08545
39	20	11	-30,59326	35,36865	28,24658
40	20	11	-30,17529	35,03174	28,40576
41	20	11	-29,73584	34,62158	28,67676
42	20	11	-29,2002	34,23291	28,80371
43	20	11	-28,82715	33,73047	29,11475
44	20	11	-28,48486	33,13281	29,38086
45	20	11	-28,11768	32,64551	29,63672
46	20	11	-27,7627	32,09766	29,91602
47	20	11	-27,521	31,43066	30,26318
48	20	11	-27,30225	30,73047	30,62695
49	20	11	-27,14893	30,06689	31,04883
50	20	11	-27,01855	29,35156	31,42578
51	20	11	-26,90088	28,65039	31,77441
52	20	11	-26,88037	27,93408	32,13965
53	20	11	-26,87109	27,22949	32,55371
54	20	11	-26,98779	26,51123	32,99609
55	20	11	-27,11621	25,81055	33,39795
56	20	11	-27,22656	25,19922	33,70947
57	20	11	-27,34326	24,62012	34,09473
58	20	11	-27,4707	24,06934	34,46338
59	20	11	-27,68848	23,49805	34,74854
60	20	11	-28,01172	23,02002	35,06592
0	21	11	-45,83496	22,30273	36,70313
1	21	11	-46,08643	22,92627	36,41504
2	21	11	-46,25879	23,49902	36,05713
3	21	11	-46,479	24,26367	35,65723
4	21	11	-46,60742	24,98193	35,28955
5	21	11	-46,82129	25,78271	34,7627
6	21	11	-46,9541	26,56787	34,39111
7	21	11	-46,9082	27,41113	33,92822
8	21	11	-46,92432	28,2749	33,4873
9	21	11	-46,80371	29,18164	32,875
10	21	11	-46,59717	30,19385	32,22949
11	21	11	-46,32227	31,08643	31,72705
12	21	11	-46,01514	31,98633	31,18848
13	21	11	-45,63867	32,9209	30,63916
14	21	11	-45,07764	33,78906	30,03613
15	21	11	-44,67236	34,56982	29,56885
16	21	11	-43,99756	35,17773	29,09912
17	21	11	-43,39063	35,9458	28,61523
18	21	11	-42,72119	36,4585	28,19531
19	21	11	-42,06885	36,96826	27,74561
20	21	11	-41,42188	37,33838	27,39502
21	21	11	-40,80322	37,61475	27,12695
22	21	11	-40,10596	37,85742	26,85254
23	21	11	-39,41504	38,07959	26,60889
24	21	11	-38,80859	38,15527	26,34814
25	21	11	-38,14941	38,27734	26,21045
26	21	11	-37,50537	38,30273	26,125
27	21	11	-36,89014	38,21729	26,06689
28	21	11	-36,25195	38,24121	25,97412
29	21	11	-35,71777	38,19531	25,94189
30	21	11	-35,16992	38,0625	25,90967
31	21	11	-34,50684	37,98242	25,8916
32	21	11	-34,01318	37,80566	25,94043
33	21	11	-33,43896	37,65967	25,98438
34	21	11	-32,87891	37,51855	26,12207
35	21	11	-32,35742	37,23291	26,20752
36	21	11	-31,75781	37,00977	26,33008
37	21	11	-31,26758	36,73486	26,45313
38	21	11	-30,771	36,45459	26,58545
39	21	11	-30,30811	36,10791	26,86035
40	21	11	-29,68408	35,67725	27,05908
41	21	11	-29,24707	35,29004	27,20703
42	21	11	-28,74756	34,92236	27,53369
43	21	11	-28,31641	34,37842	27,86865
44	21	11	-27,83545	33,83154	28,15576
45	21	11	-27,45801	33,26074	28,49951
46	21	11	-27,10107	32,61572	28,85498
47	21	11	-26,83301	31,95605	29,22998
48	21	11	-26,54199	31,22119	29,65039
49	21	11	-26,48438	30,48633	30,0957
50	21	11	-26,35254	29,74561	30,46777
51	21	11	-26,19287	28,89014	31,00342
52	21	11	-26,26514	28,12207	31,43066
53	21	11	-26,25879	27,3291	31,90479
54	21	11	-26,30713	26,6377	32,29834
55	21	11	-26,4668	25,89111	32,78027
56	21	11	-26,70215	25,20605	33,21631
57	21	11	-26,81104	24,59326	33,66504
58	21	11	-27,01123	23,94287	34,02783
59	21	11	-27,20947	23,41162	34,34766
60	21	11	-27,56299	22,9165	34,71289
0	22	11	-46,33447	22,25391	36,46533
1	22	11	-46,66016	22,85449	36,19727
2	22	11	-46,89941	23,5293	35,71191
3	22	11	-47,09717	24,19141	35,29199
4	22	11	-47,35254	24,95459	34,80762
5	22	11	-47,54639	25,78125	34,3584
6	22	11	-47,68262	26,65234	33,89453
7	22	11	-47,78027	27,61133	33,23193
8	22	11	-47,7417	28,4585	32,64795
9	22	11	-47,61084	29,55469	32,0791
10	22	11	-47,41797	30,51953	31,43018
11	22	11	-47,18311	31,59033	30,75684
12	22	11	-46,81396	32,58545	30,0957
13	22	11	-46,34863	33,62256	29,43213
14	22	11	-45,83447	34,44629	28,8457
15	22	11	-45,20605	35,3501	28,23145
16	22	11	-44,6001	36,05859	27,67383
17	22	11	-43,8916	36,7627	27,08154
18	22	11	-43,23291	37,35449	26,56348
19	22	11	-42,49365	37,82861	26,1626
20	22	11	-41,771	38,19238	25,72021
21	22	11	-40,94043	38,49463	25,3833
22	22	11	-40,26367	38,69629	25,0376
23	22	11	-39,61914	38,83105	24,84619
24	22	11	-38,92041	38,86816	24,65967
25	22	11	-38,17285	39,13916	24,39893
26	22	11	-37,42773	39,23633	24,28467
27	22	11	-36,75098	39,17432	24,18945
28	22	11	-36,19434	39,18701	24,16406
29	22	11	-35,54883	39,1123	24,14453
30	22	11	-34,91309	39,04004	24,104
31	22	11	-34,32471	38,94775	24,1001
32	22	11	-33,64697	38,83105	24,1958
33	22	11	-33,16211	38,5752	24,25684
34	22	11	-32,56738	38,3584	24,32227
35	22	11	-31,93994	38,18457	24,4126
36	22	11	-31,37354	37,91211	24,50342
37	22	11	-30,77002	37,69824	24,74902
38	22	11	-30,22754	37,46631	24,9126
39	22	11	-29,66016	37,04492	25,11426
40	22	11	-29,09229	36,7207	25,33984
41	22	11	-28,62109	36,23438	25,65088
42	22	11	-28,06982	35,75586	25,96973
43	22	11	-27,56885	35,31689	26,18359
44	22	11	-27,13672	34,72607	26,5415
45	22	11	-26,63916	34,06348	27,03027
46	22	11	-26,2334	33,45898	27,43018
47	22	11	-25,84814	32,76514	27,94043
48	22	11	-25,54004	31,99121	28,34277
49	22	11	-25,41309	31,16504	28,84326
50	22	11	-25,30176	30,35156	29,375
51	22	11	-25,25391	29,53223	29,93555
52	22	11	-25,25732	28,60547	30,48975
53	22	11	-25,25244	27,76074	30,98291
54	22	11	-25,42969	26,92285	31,54834
55	22	11	-25,56299	26,125	32,09668
56	22	11	-25,73291	25,45313	32,64697
57	22	11	-25,875	24,73145	33,11035
58	22	11	-26,13477	24,11963	33,47559
59	22	11	-26,39453	23,4834	33,96338
60	22	11	-26,75439	22,93799	34,36279
0	23	11	-46,85156	22,25195	36,24121
1	23	11	-47,20996	22,84619	35,90527
