0	20	11	60	170	0
1	1	1
0	20	11	-45,23486	23,30273	37,93945
1	20	11	-45,48975	23,93115	37,61816
2	20	11	-45,61768	24,58936	37,29102
3	20	11	-45,78467	25,22314	36,86084
4	20	11	-45,93066	25,92578	36,51514
5	20	11	-46,00781	26,65479	36,12061
6	20	11	-46,00342	27,44385	35,74805
7	20	11	-46,02783	28,21826	35,34619
8	20	11	-45,97021	29,11182	34,88916
9	20	11	-45,94385	29,95703	34,37646
10	20	11	-45,72852	30,79395	33,91943
11	20	11	-45,46777	31,63818	33,39209
12	20	11	-45,16309	32,49414	33,00293
13	20	11	-44,79443	33,28125	32,5127
14	20	11	-44,3335	34,14063	31,95752
15	20	11	-43,89209	34,84033	31,45996
16	20	11	-43,3457	35,49414	31,06104
17	20	11	-42,75977	36,08252	30,68262
18	20	11	-42,23242	36,61914	30,34766
19	20	11	-41,55078	37,10645	29,98633
20	20	11	-40,9248	37,41699	29,68555
21	20	11	-40,29785	37,75977	29,36279
22	20	11	-39,67676	38,01074	29,12695
23	20	11	-39,01855	38,229	29,01367
24	20	11	-38,47363	38,36768	28,7915
25	20	11	-37,85547	38,46631	28,52539
26	20	11	-37,23242	38,49365	28,50244
27	20	11	-36,66748	38,54346	28,51172
28	20	11	-36,11182	38,56885	28,37207
29	20	11	-35,58643	38,51953	28,35156
30	20	11	-34,9292	38,38232	28,32275
31	20	11	-34,42773	38,25684	28,29688
32	20	11	-33,87256	38,17188	28,39941
33	20	11	-33,38135	38,07422	28,34375
34	20	11	-32,82324	37,75342	28,46143
35	20	11	-32,23828	37,50049	28,59912
36	20	11	-31,74463	37,2373	28,73291
37	20	11	-31,24561	36,9917	28,8291
38	20	11	-30,79639	36,6875	28,88477
39	20	11	-30,25049	36,36719	29,0957
40	20	11	-29,75928	35,95264	29,32227
41	20	11	-29,28613	35,57422	29,57275
42	20	11	-28,87842	35,12158	29,75732
43	20	11	-28,43604	34,65723	29,94287
44	20	11	-28,02539	34,17773	30,3335
45	20	11	-27,67822	33,6416	30,67188
46	20	11	-27,3833	32,97168	30,93115
47	20	11	-27,08887	32,30176	31,26172
48	20	11	-26,82422	31,67676	31,56348
49	20	11	-26,66162	31,00439	31,95557
50	20	11	-26,49463	30,33154	32,35107
51	20	11	-26,37305	29,61133	32,65869
52	20	11	-26,30127	28,88232	33,03467
53	20	11	-26,37793	28,08496	33,49121
54	20	11	-26,36865	27,43359	33,93652
55	20	11	-26,48291	26,7666	34,38086
56	20	11	-26,54102	26,04443	34,68457
57	20	11	-26,75684	25,43115	35,00391
58	20	11	-26,96777	24,89844	35,37402
59	20	11	-27,15576	24,27441	35,65234
60	20	11	-27,396	23,79688	35,99414
0	21	11	-45,67188	23,11182	37,55811
1	21	11	-45,94971	23,71973	37,21094
2	21	11	-46,22803	24,41504	36,87549
3	21	11	-46,36523	25,11328	36,55029
4	21	11	-46,50293	25,83691	36,14014
5	21	11	-46,73975	26,625	35,63232
6	21	11	-46,7002	27,45703	35,19043
7	21	11	-46,75098	28,36963	34,6748
8	21	11	-46,81299	29,25488	34,09717
9	21	11	-46,68799	30,1333	33,52539
10	21	11	-46,54785	31,11523	33,07471
11	21	11	-46,17383	32,01074	32,46631
12	21	11	-45,83936	32,95801	31,94238
13	21	11	-45,44385	33,87354	31,36133
14	21	11	-44,96484	34,7002	30,87402
15	21	11	-44,41113	35,50684	30,29785
16	21	11	-43,83984	36,24219	29,89795
17	21	11	-43,18359	36,86865	29,45459
18	21	11	-42,52588	37,40918	28,99561
19	21	11	-41,90479	37,92725	28,57764
20	21	11	-41,25146	38,27979	28,2749
21	21	11	-40,52832	38,60791	27,98535
22	21	11	-39,92871	38,83984	27,69336
23	21	11	-39,20947	38,98975	27,42969
24	21	11	-38,63086	39,10596	27,23535
25	21	11	-37,90576	39,28271	27,21143
26	21	11	-37,29932	39,24463	27,03418
27	21	11	-36,65967	39,27051	26,94629
28	21	11	-36,09961	39,25928	26,80176
29	21	11	-35,50977	39,15771	26,76953
30	21	11	-34,89355	39,17432	26,84473
31	21	11	-34,3208	38,97705	26,87939
32	21	11	-33,75488	38,77637	26,91016
33	21	11	-33,23389	38,67041	26,89648
34	21	11	-32,70605	38,4917	27,06738
35	21	11	-32,12109	38,28564	27,20313
36	21	11	-31,60059	38,00488	27,18213
37	21	11	-31,02783	37,729	27,37891
38	21	11	-30,46826	37,44873	27,46875
39	21	11	-29,9668	37,09863	27,78809
40	21	11	-29,45117	36,71484	27,94482
41	21	11	-28,9082	36,23047	28,22705
42	21	11	-28,41602	35,91309	28,36621
43	21	11	-27,96143	35,40381	28,69922
44	21	11	-27,52881	34,83447	29,06445
45	21	11	-27,10938	34,18066	29,42578
46	21	11	-26,70703	33,55908	29,79883
47	21	11	-26,47559	32,90967	30,09229
48	21	11	-26,22803	32,25439	30,55957
49	21	11	-25,98047	31,48584	31,00732
50	21	11	-25,85596	30,73096	31,43164
51	21	11	-25,85645	29,91846	31,91064
52	21	11	-25,66064	29,13379	32,37842
53	21	11	-25,7749	28,35107	32,83594
54	21	11	-25,72656	27,55127	33,30371
55	21	11	-25,83447	26,84326	33,74268
56	21	11	-25,96973	26,16895	34,1377
57	21	11	-26,2085	25,51367	34,50635
58	21	11	-26,3877	24,85498	34,9751
59	21	11	-26,66846	24,29932	35,3291
60	21	11	-26,87012	23,75537	35,74854
0	22	11	-46,25977	23,07275	37,33398
1	22	11	-46,5708	23,72705	36,94141
2	22	11	-46,85645	24,34082	36,51074
3	22	11	-47,07275	25,09131	36,03076
