20	30	8	110	150	0
2	2	1
20	30	8	-105,042	0,3501778	-118,3212
22	30	8	-106,8398	0,2577915	-95,00236
24	30	8	-107,2772	-0,3114338	-76,77003
26	30	8	-106,997	-0,9834766	-61,85174
28	30	8	-106,1536	-1,55121	-48,79236
30	30	8	-104,9116	-1,949074	-36,22174
32	30	8	-103,2516	-2,091379	-25,91461
34	30	8	-101,7779	-1,741947	-17,44032
36	30	8	-100,9896	-1,082569	-11,21834
38	30	8	-100,0807	-0,07823181	-4,930794
40	30	8	-98,81109	0,8828926	0,9268522
42	30	8	-97,74268	1,370905	6,123631
44	30	8	-97,08926	1,586973	9,454041
46	30	8	-96,78602	1,597404	12,55721
48	30	8	-96,39337	1,714378	18,03487
50	30	8	-95,76678	1,525133	24,08102
52	30	8	-95,36147	1,052767	26,69767
54	30	8	-94,84812	0,9104614	31,60015
56	30	8	-94,55979	0,6176548	34,92609
58	30	8	-94,57395	0,5997715	37,58744
60	30	8	-95,05824	0,3851948	40,05581
62	30	8	-95,40171	0,357626	42,06598
64	30	8	-95,19682	0,4924831	46,85372
66	30	8	-94,75425	0,8054066	51,61613
68	30	8	-94,90773	0,9968891	53,64865
70	30	8	-95,24747	1,070648	56,60877
72	30	8	-95,33539	1,454353	61,30561
74	30	8	-95,35775	1,793354	65,72977
76	30	8	-95,46578	1,995266	68,77258
78	30	8	-95,38084	2,165884	72,64391
80	30	8	-95,45013	2,516806	75,77315
82	30	8	-95,85322	2,993643	78,41215
84	30	8	-96,65788	3,962965	80,83806
86	30	8	-97,22636	5,083532	84,5179
88	30	8	-97,05947	6,356089	91,32848
90	30	8	-97,17271	7,674843	95,77498
92	30	8	-97,26211	9,030851	99,44439
94	30	8	-97,69201	10,60814	103,2122
96	30	8	-98,48028	12,28452	107,1721
98	30	8	-99,35497	13,95941	111,1373
100	30	8	-100,2498	15,70284	116,4787
102	30	8	-100,8354	17,16837	122,454
104	30	8	-101,2422	18,41113	128,5687
106	30	8	-101,6438	19,39088	133,7297
108	30	8	-102,4507	20,2395	138,4683
110	30	8	-102,9834	21,44277	144,4325
112	30	8	-103,3492	22,92692	152,5968
114	30	8	-103,1592	25,01607	161,6746
116	30	8	-102,5051	27,50158	171,914
118	30	8	-101,4039	30,06458	182,236
120	30	8	-99,98382	32,49869	192,0447
122	30	8	-98,48772	34,33973	200,7864
124	30	8	-97,35301	35,94384	207,8898
126	30	8	-96,58112	37,01299	214,6415
128	30	8	-96,41051	37,73347	221,0587
130	30	8	-96,18029	38,21701	229,2372
20	32	8	-105,4719	-2,421438	-118,3078
22	32	8	-107,6385	-1,884998	-95,15584
24	32	8	-108,2167	-1,688303	-76,30437
26	32	8	-107,9246	-1,60113	-60,86082
28	32	8	-106,9255	-1,497566	-47,42891
30	32	8	-105,3445	-1,159309	-34,82253
32	32	8	-103,1019	-0,7465496	-23,57215
34	32	8	-101,0559	0,06779861	-14,48765
36	32	8	-100,0531	1,069159	-10,29447
38	32	8	-99,24323	1,965464	-4,746766
40	32	8	-98,5764	3,001837	1,300128
42	32	8	-97,50651	3,771482	6,957352
44	32	8	-96,89927	3,983082	10,49489
46	32	8	-96,86873	3,83556	14,03689
48	32	8	-96,61391	3,71933	18,35972
