0	0	8	160	210	0
2	2	1
0	0	8	28,02461	46,42457	15,78629
2	0	8	26,69692	50,57007	13,46245
4	0	8	24,6428	54,80349	11,1267
6	0	8	21,93898	58,35891	8,966773
8	0	8	18,89989	60,74906	7,479638
10	0	8	15,80417	62,00671	6,315113
12	0	8	13,06832	62,10283	5,798787
14	0	8	10,71021	61,63344	5,768985
16	0	8	8,706749	60,53969	5,891173
18	0	8	7,362656	59,31109	6,269664
20	0	8	6,140022	57,88952	6,679446
22	0	8	5,246696	56,59685	7,220358
24	0	8	4,743034	55,26096	7,558615
26	0	8	4,228203	54,06514	8,109958
28	0	8	4,000961	53,05558	8,597969
30	0	8	3,852699	52,06168	8,954106
32	0	8	3,778931	51,31215	9,332597
34	0	8	3,73349	50,58646	9,549408
36	0	8	3,749138	50,00979	9,837002
38	0	8	3,686546	49,53593	10,05083
40	0	8	3,805763	49,12838	10,12608
42	0	8	3,817673	48,85197	10,35556
44	0	8	3,779678	48,50179	10,3496
46	0	8	3,832581	48,07561	10,40399
48	0	8	3,927948	47,90202	10,4852
50	0	8	4,00692	47,69415	10,55002
52	0	8	3,848221	47,5429	10,53885
54	0	8	3,821396	47,41177	10,667
56	0	8	3,646317	47,1212	10,6208
58	0	8	3,822144	46,86117	10,6886
60	0	8	3,784897	46,6533	10,85475
62	0	8	3,736465	46,51472	10,88977
64	0	8	3,900383	46,26066	10,94341
66	0	8	3,965202	46,09898	11,11627
68	0	8	4,096321	45,97306	11,02239
70	0	8	4,130608	45,99989	11,10509
72	0	8	4,167854	46,07588	11,05815
74	0	8	4,282593	45,94847	10,96651
76	0	8	4,310905	46,11611	11,01568
78	0	8	4,295258	45,9969	10,83389
80	0	8	4,291534	46,18913	10,83389
82	0	8	4,246086	46,09823	10,97322
84	0	8	4,164879	46,13996	10,81675
86	0	8	4,234917	46,18243	10,79142
88	0	8	4,200638	46,1407	10,75715
90	0	8	4,208084	46,20403	10,67519
92	0	8	4,190941	46,28673	10,62527
94	0	8	4,030022	46,28375	10,45838
96	0	8	4,149971	46,32026	10,55673
98	0	8	4,155937	46,35603	10,47254
100	0	8	4,158913	46,35006	10,40325
102	0	8	4,249817	46,25544	10,43454
104	0	8	4,356354	46,36571	10,31458
106	0	8	4,421173	46,39029	10,29223
108	0	8	4,563484	46,6086	10,32278
110	0	8	4,542618	46,68161	10,12534
112	0	8	4,713982	46,93717	9,925663
114	0	8	4,880867	47,189	9,74983
116	0	8	4,974007	47,49223	9,366126
118	0	8	4,941963	47,83273	9,147079
120	0	8	5,010513	48,22612	8,799135
122	0	8	5,112587	48,61653	8,355083
124	0	8	4,925583	49,09784	7,973611
126	0	8	4,593277	49,68494	7,421523
128	0	8	4,572418	50,15358	7,013977
130	0	8	4,231186	50,75186	6,514787
132	0	8	4,055351	51,45594	6,025286
134	0	8	3,609055	51,98121	5,611777
136	0	8	3,024193	52,85442	4,997104
138	0	8	2,38195	53,82672	4,737824
140	0	8	1,657753	54,58146	4,250556
142	0	8	0,5379333	55,70427	3,977864
144	0	8	-0,8687363	56,90753	3,485382
146	0	8	-2,727661	58,00649	3,305077
148	0	8	-4,996353	59,07714	3,217161
150	0	8	-7,83577	59,86616	3,360213
152	0	8	-10,99332	60,01294	3,643334
154	0	8	-14,25818	58,96613	4,56944
156	0	8	-17,16166	56,68551	5,960464
158	0	8	-19,17332	53,08241	8,054078
160	0	8	-20,28048	48,76107	10,52692
0	2	8	32,1582	48,20675	12,438
2	2	8	30,7098	53,56446	8,915363
4	2	8	27,9665	58,9475	5,518644
6	2	8	24,38426	63,26958	2,687424
8	2	8	20,15307	66,1552	0,8478756
10	2	8	16,25343	67,10664	-0,1855187
12	2	8	12,81798	66,77657	-0,6757689
14	2	8	10,08363	65,61726	-0,3159051
16	2	8	7,867813	63,84105	-0,01788235
18	2	8	6,205589	62,11847	0,5915766
20	2	8	5,109604	60,42347	1,215934
22	2	8	4,296005	58,71207	1,844019
24	2	8	3,771492	57,11913	2,408773
26	2	8	3,52636	55,58953	2,966077
28	2	8	3,423546	54,38551	3,758817
30	2	8	3,378838	53,36255	4,23342
32	2	8	3,422798	52,53628	4,612655
34	2	8	3,354248	51,73087	4,93899
36	2	8	3,488365	51,13184	5,290657
38	2	8	3,518921	50,68109	5,495549
40	2	8	3,425026	50,40094	5,78314
42	2	8	3,679092	49,88089	5,815177
44	2	8	3,66494	49,39139	5,916507
46	2	8	3,821396	49,13435	5,917997
48	2	8	3,796074	48,93467	6,04242
50	2	8	3,823639	48,7566	6,085635
52	2	8	3,871323	48,53085	6,188453
54	2	8	3,698471	48,3498	6,186963
56	2	8	3,699959	48,26933	6,29425
58	2	8	3,58075	47,90276	6,280095
60	2	8	3,623962	47,63231	6,488711
62	2	8	3,772232	47,50639	6,730109
64	2	8	3,913048	47,11002	6,659328
66	2	8	4,113464	46,90438	6,781518
68	2	8	4,167114	46,90066	6,875396
70	2	8	4,286316	46,97442	6,958096
72	2	8	4,32431	46,83509	6,920844
74	2	8	4,478546	47,05712	6,880612
76	2	8	4,366043	46,93419	6,87316
78	2	8	4,424904	47,07948	6,780772
80	2	8	4,417458	47,075	6,760656
82	2	8	4,477058	47,09214	6,617605
84	2	8	4,401062	47,16665	6,620586
86	2	8	4,383179	47,14727	6,613135
88	2	8	4,45768	47,10257	6,558746
90	2	8	4,296013	47,21582	6,564707
92	2	8	4,407021	47,19347	6,411969
94	2	8	4,295265	47,21061	6,275625
96	2	8	4,292274	47,25978	6,200373
98	2	8	4,226715	47,37302	6,376207
100	2	8	4,289307	47,21954	6,286799
102	2	8	4,442039	47,26872	6,330013
104	2	8	4,51506	47,2188	6,399305
106	2	8	4,780296	47,23519	6,114692
108	2	8	4,931541	47,3693	6,139278
110	2	8	5,090233	47,55482	5,98803
112	2	8	5,024666	47,84837	5,741418
114	2	8	5,232552	48,13969	5,565583
116	2	8	5,399437	48,36097	5,182623
118	2	8	5,386772	48,78193	4,80339
120	2	8	5,625175	49,04121	4,426391
122	2	8	5,637108	49,62534	3,843009
124	2	8	5,494057	50,07535	3,419816
126	2	8	5,395706	50,48141	2,989173
128	2	8	5,245209	51,07745	2,288074
130	2	8	5,038826	51,64147	1,834334
132	2	8	4,740067	52,33064	1,27107
134	2	8	4,603706	53,03025	0,8225451
136	2	8	4,124641	53,91463	0,1288953
138	2	8	3,572556	54,82808	-0,3121796
140	2	8	2,837929	55,99037	-0,9052458
142	2	8	1,784416	57,29943	-1,440942
144	2	8	0,2287216	58,85363	-1,936407
146	2	8	-1,618271	60,39739	-2,557039
148	2	8	-4,228951	62,10953	-2,935528
150	2	8	-7,637596	63,64435	-3,198536
152	2	8	-11,86133	64,50861	-3,150851
154	2	8	-16,45312	63,97516	-2,218783
156	2	8	-20,32072	61,5336	-0,5625191
158	2	8	-23,1117	57,02004	1,915543
160	2	8	-24,45355	51,30321	5,244463
0	4	8	37,37584	49,20289	7,845461
2	4	8	35,78812	55,56047	3,071129
4	4	8	32,31912	62,3554	-1,611561
6	4	8	27,14768	67,70641	-5,668402
8	4	8	21,26768	70,76785	-8,515268
10	4	8	16,16851	71,28417	-9,88841
12	4	8	11,94105	70,14051	-9,851902
14	4	8	8,817017	68,22794	-9,109825
16	4	8	6,532669	65,85046	-7,846207
18	4	8	4,767624	63,65403	-6,847083
20	4	8	3,71859	61,36373	-5,733967
22	4	8	3,021957	59,31258	-4,40255
24	4	8	2,659111	57,42461	-3,509968
26	4	8	2,534683	55,77654	-2,644957
28	4	8	2,521271	54,53229	-1,85892
30	4	8	2,738838	53,54434	-1,133978
32	4	8	2,887848	52,47816	-0,733882
34	4	8	3,08976	51,83518	-0,302494
36	4	8	3,135948	51,26819	0,08121014
38	4	8	3,24398	50,64532	0,3270793
40	4	8	3,380325	50,25044	0,5111089
42	4	8	3,504005	49,78851	0,7867813
44	4	8	3,563614	49,53742	0,7875271
46	4	8	3,707405	49,0658	0,6906691
48	4	8	3,790863	48,77299	0,8106227
50	4	8	3,84301	48,61355	0,8769341
52	4	8	3,809479	48,67688	0,9074817
