90	120	8	10	10	0
0,1	0,1	1
90	120	8	2,815567	-11,53648	37,42725
90,1	120	8	2,772362	-11,59981	37,49207
90,2	120	8	2,954895	-11,57075	37,35945
90,3	120	8	2,888588	-11,49699	37,41309
90,4	120	8	2,866234	-11,50817	37,44215
90,5	120	8	2,904984	-11,49773	37,45034
90,6	120	8	2,894554	-11,59757	37,36243
90,7	120	8	2,875923	-11,4806	37,33039
90,8	120	8	2,957138	-11,43366	37,30729
90,9	120	8	2,905716	-11,56405	37,40192
91	120	8	2,958618	-11,49029	37,42054
91,1	120	8	2,975769	-11,58342	37,29612
91,2	120	8	2,909454	-11,50668	37,31921
91,3	120	8	2,92585	-11,46793	37,34082
91,4	120	8	2,919144	-11,45974	37,25588
91,5	120	8	2,902008	-11,46868	37,39595
91,6	120	8	3,092735	-11,42174	37,30133
91,7	120	8	3,031639	-11,46421	37,39446
91,8	120	8	3,07634	-11,47985	37,35051
91,9	120	8	3,05027	-11,51189	37,38552
92	120	8	3,06517	-11,49848	37,30207
92,1	120	8	3,100189	-11,5931	37,33113
92,2	120	8	3,103165	-11,42249	37,36391
92,3	120	8	3,019722	-11,52083	37,314
92,4	120	8	3,024193	-11,50295	37,19106
92,5	120	8	3,104652	-11,45527	37,17094
92,6	120	8	3,165749	-11,50593	37,29984
92,7	120	8	3,089012	-11,46495	37,26482
92,8	120	8	3,045807	-11,40609	37,24098
92,9	120	8	3,044304	-11,44856	37,19405
93	120	8	3,149361	-11,4426	37,1702
93,1	120	8	3,068893	-11,47762	37,18063
93,2	120	8	3,103165	-11,46495	37,21788
93,3	120	8	3,081558	-11,4657	37,16946
93,4	120	8	3,094971	-11,36661	37,10612
93,5	120	8	3,109879	-11,36735	37,13444
93,6	120	8	3,159042	-11,42174	37,08675
93,7	120	8	3,07634	-11,49028	37,11283
93,8	120	8	3,111366	-11,45527	37,10911
93,9	120	8	3,187363	-11,36959	37,1471
94	120	8	3,232071	-11,45452	36,98021
94,1	120	8	3,171715	-11,41354	37,05174
94,2	120	8	3,225357	-11,4955	36,9355
94,3	120	8	3,117317	-11,40386	37,00033
94,4	120	8	3,153084	-11,42919	37,0644
94,5	120	8	3,204498	-11,51785	36,94892
94,6	120	8	3,226845	-11,38449	36,92135
94,7	120	8	3,154579	-11,45154	36,93029
94,8	120	8	3,177673	-11,35692	36,88485
94,9	120	8	3,21492	-11,38076	36,82673
95	120	8	3,23951	-11,43441	36,84163
95,1	120	8	3,150108	-11,42249	36,85281
95,2	120	8	3,173203	-11,41503	36,85802
95,3	120	8	3,203751	-11,47613	36,88634
95,4	120	8	3,280487	-11,4128	36,79842
95,5	120	8	3,195549	-11,49774	36,85206
95,6	120	8	3,235046	-11,43292	36,76936
95,7	120	8	3,219398	-11,39194	36,89528
95,8	120	8	3,240265	-11,41876	36,85355
95,9	120	8	3,108383	-11,35543	36,82002
96	120	8	3,157547	-11,4426	36,72838
96,1	120	8	3,142654	-11,41801	36,76787
96,2	120	8	3,284966	-11,50295	36,69038
96,3	120	8	3,193321	-11,39417	36,76117
96,4	120	8	3,23951	-11,36586	36,67772
96,5	120	8	3,235786	-11,49848	36,71571
96,6	120	8	3,203011	-11,51636	36,62259
96,7	120	8	3,123283	-11,46719	36,72168
96,8	120	8	3,15905	-11,49774	36,72466
96,9	120	8	3,235779	-11,43962	36,6807
97	120	8	3,202255	-11,45676	36,63674
97,1	120	8	3,113594	-11,49252	36,62706
97,2	120	8	3,162773	-11,5402	36,62556
97,3	120	8	3,185867	-11,42249	36,76042
97,4	120	8	3,216415	-11,37853	36,59278
97,5	120	8	3,316246	-11,45378	36,60619
97,6	120	8	3,128494	-11,45005	36,5369
97,7	120	8	3,191086	-11,43217	36,64419
97,8	120	8	3,208961	-11,46495	36,58384
97,9	120	8	3,231316	-11,40684	36,54212
98	120	8	3,275276	-11,49103	36,52423
